Wav Time	B5-03859-P01-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P01-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P02-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P02-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P03-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P03-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P04-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03859-P04-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	 	B5-03858-P01-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P01-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P02-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P02-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P03-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P03-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P04-CH0	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	B5-03858-P04-CH1	Frame	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz
0.954251	B5-03859-P01-CH0	269332	OK	0.7984551	-0.0276030	0.6014212	0.0000000	-71.952	142.663	-142.422	B5-03859-P01-CH1	269332	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269332	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269332	OK	0.5738553	-0.7939113	-0.2009852	0.0000000	-38.273	188.977	-216.325	B5-03859-P03-CH0	269332	OK	0.8126065	0.4560192	0.3629286	0.0000000	-101.972	173.718	-239.942	B5-03859-P03-CH1	269332	OK	0.7148180	0.2662813	0.6466293	0.0000000	-134.094	134.146	-251.960	B5-03859-P04-CH0	269332	OK	0.7741036	-0.0924775	0.6262680	0.0000000	-57.360	239.160	-209.095	B5-03859-P04-CH1	269332	OK	0.6062085	0.1518572	-0.7806732	0.0000000	-29.766	162.071	-297.627	 	B5-03858-P01-CH0	269348	OK	0.9870296	0.1111618	0.1158254	0.0000000	16.867	22.370	-114.784	B5-03858-P01-CH1	269348	OK	0.8807317	0.4552278	-0.1306878	0.0000000	78.801	36.105	-266.410	B5-03858-P02-CH0	269348	OK	0.1099507	0.3820972	-0.9175580	0.0000000	12.825	185.853	-196.051	B5-03858-P02-CH1	269348	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269348	OK	0.9980969	0.0478038	-0.0389527	0.0000000	53.615	169.413	-183.632	B5-03858-P03-CH1	269348	OK	0.9361052	-0.0966937	-0.3381677	0.0000000	45.998	169.137	-184.979	B5-03858-P04-CH0	269348	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269348	Processing Error	0.8498542	0.4389570	-0.2916584	0.0000000	-400.709	1001.476	-240.569
0.959247	B5-03859-P01-CH0	269336	OK	0.7983899	-0.0273635	0.6015188	0.0000000	-71.973	142.734	-142.414	B5-03859-P01-CH1	269336	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269336	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269336	OK	0.5741105	-0.7937627	-0.2008431	0.0000000	-38.292	189.055	-216.291	B5-03859-P03-CH0	269336	OK	0.8127032	0.4559411	0.3628101	0.0000000	-101.926	173.679	-239.955	B5-03859-P03-CH1	269336	OK	0.7146822	0.2665396	0.6466730	0.0000000	-133.984	134.180	-251.688	B5-03859-P04-CH0	269336	OK	0.7740844	-0.0923657	0.6263082	0.0000000	-57.378	239.255	-209.079	B5-03859-P04-CH1	269336	OK	0.6064662	0.1525909	-0.7803299	0.0000000	-29.903	161.759	-297.775	 	B5-03858-P01-CH0	269352	OK	0.9870485	0.1110805	0.1157424	0.0000000	16.877	22.362	-114.783	B5-03858-P01-CH1	269352	OK	0.8807112	0.4552733	-0.1306673	0.0000000	78.794	36.121	-266.395	B5-03858-P02-CH0	269352	OK	0.1096621	0.3814973	-0.9178421	0.0000000	12.885	185.880	-196.012	B5-03858-P02-CH1	269352	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269352	OK	0.9980991	0.0478985	-0.0387798	0.0000000	53.587	169.427	-183.623	B5-03858-P03-CH1	269352	OK	0.9361302	-0.0966235	-0.3381186	0.0000000	45.966	169.106	-184.933	B5-03858-P04-CH0	269352	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269352	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
0.964243	B5-03859-P01-CH0	269340	OK	0.7983661	-0.0276541	0.6015370	0.0000000	-71.972	142.577	-142.402	B5-03859-P01-CH1	269340	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269340	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269340	OK	0.5740748	-0.7935125	-0.2019306	0.0000000	-38.458	189.051	-216.351	B5-03859-P03-CH0	269340	OK	0.8123992	0.4564617	0.3628364	0.0000000	-101.869	173.759	-239.815	B5-03859-P03-CH1	269340	OK	0.7146832	0.2665323	0.6466750	0.0000000	-133.969	134.223	-251.679	B5-03859-P04-CH0	269340	OK	0.7741021	-0.0917398	0.6263782	0.0000000	-57.275	239.362	-208.828	B5-03859-P04-CH1	269340	OK	0.6062690	0.1520109	-0.7805963	0.0000000	-29.814	161.979	-297.636	 	B5-03858-P01-CH0	269356	OK	0.9870608	0.1110297	0.1156865	0.0000000	16.887	22.359	-114.789	B5-03858-P01-CH1	269356	OK	0.8807747	0.4551175	-0.1307822	0.0000000	78.822	36.078	-266.417	B5-03858-P02-CH0	269356	OK	0.1094174	0.3809063	-0.9181167	0.0000000	12.909	185.960	-196.051	B5-03858-P02-CH1	269356	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269356	OK	0.9981235	0.0476578	-0.0384473	0.0000000	53.533	169.402	-183.679	B5-03858-P03-CH1	269356	OK	0.9361736	-0.0966542	-0.3379897	0.0000000	45.929	169.088	-184.930	B5-03858-P04-CH0	269356	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269356	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
0.969239	B5-03859-P01-CH0	269344	OK	0.7984122	-0.0269909	0.6015060	0.0000000	-71.982	142.799	-142.446	B5-03859-P01-CH1	269344	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269344	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269344	OK	0.5736469	-0.7937657	-0.2021516	0.0000000	-38.430	188.942	-216.404	B5-03859-P03-CH0	269344	OK	0.8123784	0.4565188	0.3628112	0.0000000	-101.871	173.768	-239.827	B5-03859-P03-CH1	269344	OK	0.7147615	0.2666419	0.6465432	0.0000000	-133.889	134.232	-251.635	B5-03859-P04-CH0	269344	OK	0.7741124	-0.0924376	0.6262629	0.0000000	-57.415	239.245	-209.271	B5-03859-P04-CH1	269344	OK	0.6060931	0.1524676	-0.7806438	0.0000000	-29.719	161.792	-297.722	 	B5-03858-P01-CH0	269360	OK	0.9870601	0.1112206	0.1155093	0.0000000	16.906	22.382	-114.777	B5-03858-P01-CH1	269360	OK	0.8808715	0.4550052	-0.1305209	0.0000000	78.737	36.055	-266.415	B5-03858-P02-CH0	269360	OK	0.1094447	0.3797362	-0.9185980	0.0000000	12.895	186.026	-196.089	B5-03858-P02-CH1	269360	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269360	OK	0.9981408	0.0473871	-0.0383325	0.0000000	53.506	169.338	-183.692	B5-03858-P03-CH1	269360	OK	0.9361861	-0.0968279	-0.3379051	0.0000000	45.905	169.026	-184.931	B5-03858-P04-CH0	269360	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269360	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
0.974236	B5-03859-P01-CH0	269348	OK	0.7983202	-0.0277147	0.6015951	0.0000000	-72.041	142.586	-142.440	B5-03859-P01-CH1	269348	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269348	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269348	OK	0.5735504	-0.7938817	-0.2019697	0.0000000	-38.423	188.951	-216.444	B5-03859-P03-CH0	269348	OK	0.8122902	0.4561050	0.3635282	0.0000000	-102.088	173.780	-239.909	B5-03859-P03-CH1	269348	OK	0.7148107	0.2660398	0.6467368	0.0000000	-134.028	134.125	-251.750	B5-03859-P04-CH0	269348	OK	0.7740711	-0.0920007	0.6263784	0.0000000	-57.381	239.371	-209.089	B5-03859-P04-CH1	269348	OK	0.6059346	0.1518785	-0.7808817	0.0000000	-29.686	162.009	-297.442	 	B5-03858-P01-CH0	269364	OK	0.9870682	0.1110562	0.1155981	0.0000000	16.902	22.372	-114.796	B5-03858-P01-CH1	269364	OK	0.8812923	0.4541793	-0.1305565	0.0000000	78.739	35.843	-266.549	B5-03858-P02-CH0	269364	OK	0.1093214	0.3794506	-0.9187307	0.0000000	12.914	186.094	-196.140	B5-03858-P02-CH1	269364	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269364	OK	0.9981619	0.0471698	-0.0380499	0.0000000	53.446	169.295	-183.728	B5-03858-P03-CH1	269364	OK	0.9362203	-0.0968638	-0.3378002	0.0000000	45.863	169.026	-184.962	B5-03858-P04-CH0	269364	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269364	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
0.979232	B5-03859-P01-CH0	269352	OK	0.7983319	-0.0264170	0.6016381	0.0000000	-72.043	142.976	-142.457	B5-03859-P01-CH1	269352	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269352	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269352	OK	0.5729742	-0.7945380	-0.2010222	0.0000000	-38.294	188.997	-216.740	B5-03859-P03-CH0	269352	OK	0.8122726	0.4558404	0.3638993	0.0000000	-102.349	173.911	-240.256	B5-03859-P03-CH1	269352	OK	0.7148996	0.2660358	0.6466401	0.0000000	-134.020	134.150	-251.806	B5-03859-P04-CH0	269352	OK	0.7741416	-0.0918410	0.6263147	0.0000000	-57.386	239.520	-209.324	B5-03859-P04-CH1	269352	OK	0.6060582	0.1523216	-0.7806994	0.0000000	-29.716	161.668	-297.619	 	B5-03858-P01-CH0	269368	OK	0.9870478	0.1113870	0.1154542	0.0000000	16.918	22.411	-114.780	B5-03858-P01-CH1	269368	OK	0.8811054	0.4545425	-0.1305541	0.0000000	78.743	35.958	-266.571	B5-03858-P02-CH0	269368	OK	0.1090201	0.3764024	-0.9200195	0.0000000	12.960	186.125	-196.017	B5-03858-P02-CH1	269368	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269368	OK	0.9981688	0.0472475	-0.0377731	0.0000000	53.383	169.265	-183.695	B5-03858-P03-CH1	269368	OK	0.9361677	-0.0969515	-0.3379207	0.0000000	45.909	169.014	-184.951	B5-03858-P04-CH0	269368	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269368	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
0.984228	B5-03859-P01-CH0	269356	OK	0.7982150	-0.0272605	0.6017555	0.0000000	-72.112	142.727	-142.432	B5-03859-P01-CH1	269356	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269356	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269356	OK	0.5730048	-0.7942142	-0.2022110	0.0000000	-38.454	188.952	-216.745	B5-03859-P03-CH0	269356	OK	0.8124860	0.4550418	0.3644220	0.0000000	-102.563	173.773	-240.412	B5-03859-P03-CH1	269356	OK	0.7148263	0.2661935	0.6466563	0.0000000	-134.075	134.208	-251.906	B5-03859-P04-CH0	269356	OK	0.7740865	-0.0915264	0.6264288	0.0000000	-57.386	239.456	-208.991	B5-03859-P04-CH1	269356	OK	0.6060181	0.1520540	-0.7807827	0.0000000	-29.694	161.669	-297.472	 	B5-03858-P01-CH0	269372	OK	0.9870615	0.1112227	0.1154950	0.0000000	16.919	22.398	-114.797	B5-03858-P01-CH1	269372	OK	0.8812819	0.4541988	-0.1305588	0.0000000	78.757	35.874	-266.659	B5-03858-P02-CH0	269372	OK	0.1100389	0.3775162	-0.9194417	0.0000000	12.737	185.996	-196.014	B5-03858-P02-CH1	269372	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269372	OK	0.9983024	0.0460163	-0.0357037	0.0000000	52.980	168.916	-183.794	B5-03858-P03-CH1	269372	OK	0.9362295	-0.0969885	-0.3377390	0.0000000	45.854	169.018	-184.994	B5-03858-P04-CH0	269372	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269372	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
0.989224	B5-03859-P01-CH0	269360	OK	0.7982646	-0.0259625	0.6017471	0.0000000	-72.111	143.123	-142.469	B5-03859-P01-CH1	269360	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269360	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269360	OK	0.5728782	-0.7944091	-0.2018040	0.0000000	-38.386	188.938	-216.773	B5-03859-P03-CH0	269360	OK	0.8127597	0.4545931	0.3643717	0.0000000	-102.633	173.763	-240.681	B5-03859-P03-CH1	269360	OK	0.7144332	0.2667671	0.6468543	0.0000000	-134.021	134.314	-251.567	B5-03859-P04-CH0	269360	OK	0.7739843	-0.0912012	0.6266024	0.0000000	-57.420	239.645	-208.882	B5-03859-P04-CH1	269360	OK	0.6062097	0.1523538	-0.7805755	0.0000000	-29.811	161.588	-297.578	 	B5-03858-P01-CH0	269376	OK	0.9870348	0.1115391	0.1154183	0.0000000	16.924	22.433	-114.791	B5-03858-P01-CH1	269376	OK	0.8811170	0.4545690	-0.1303837	0.0000000	78.711	35.997	-266.752	B5-03858-P02-CH0	269376	OK	0.1107720	0.3777603	-0.9192533	0.0000000	12.575	185.831	-195.945	B5-03858-P02-CH1	269376	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269376	OK	0.9982908	0.0463870	-0.0355501	0.0000000	52.953	168.956	-183.724	B5-03858-P03-CH1	269376	OK	0.9361802	-0.0968141	-0.3379255	0.0000000	45.911	169.070	-184.956	B5-03858-P04-CH0	269376	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269376	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
0.994220	B5-03859-P01-CH0	269364	OK	0.7981735	-0.0271024	0.6018177	0.0000000	-72.172	142.749	-142.442	B5-03859-P01-CH1	269364	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269364	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269364	OK	0.5731257	-0.7942955	-0.2015478	0.0000000	-38.397	189.087	-216.815	B5-03859-P03-CH0	269364	OK	0.8130478	0.4542431	0.3641655	0.0000000	-102.659	173.698	-240.814	B5-03859-P03-CH1	269364	OK	0.7143164	0.2664075	0.6471315	0.0000000	-134.190	134.341	-251.699	B5-03859-P04-CH0	269364	OK	0.7740264	-0.0906991	0.6266234	0.0000000	-57.339	239.687	-208.589	B5-03859-P04-CH1	269364	OK	0.6063487	0.1524661	-0.7804456	0.0000000	-29.878	161.375	-297.427	 	B5-03858-P01-CH0	269380	OK	0.9870495	0.1113029	0.1155205	0.0000000	16.920	22.416	-114.815	B5-03858-P01-CH1	269380	OK	0.8811589	0.4545316	-0.1302310	0.0000000	78.692	35.990	-266.795	B5-03858-P02-CH0	269380	OK	0.1110589	0.3781128	-0.9190738	0.0000000	12.509	185.800	-195.950	B5-03858-P02-CH1	269380	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269380	OK	0.9983045	0.0462686	-0.0353188	0.0000000	52.906	168.925	-183.733	B5-03858-P03-CH1	269380	OK	0.9362138	-0.0968527	-0.3378215	0.0000000	45.871	169.075	-185.003	B5-03858-P04-CH0	269380	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269380	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
0.999216	B5-03859-P01-CH0	269368	OK	0.7983329	-0.0256850	0.6016684	0.0000000	-72.136	143.163	-142.491	B5-03859-P01-CH1	269368	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269368	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269368	OK	0.5731794	-0.7943038	-0.2013624	0.0000000	-38.368	189.081	-216.765	B5-03859-P03-CH0	269368	OK	0.8132581	0.4542710	0.3636607	0.0000000	-102.615	173.762	-241.004	B5-03859-P03-CH1	269368	OK	0.7146324	0.2668327	0.6466072	0.0000000	-134.064	134.421	-251.852	B5-03859-P04-CH0	269368	OK	0.7739162	-0.0913385	0.6266666	0.0000000	-57.485	239.489	-208.956	B5-03859-P04-CH1	269368	OK	0.6062036	0.1522790	-0.7805949	0.0000000	-29.813	161.466	-297.528	 	B5-03858-P01-CH0	269384	OK	0.9870240	0.1115875	0.1154633	0.0000000	16.925	22.449	-114.803	B5-03858-P01-CH1	269384	OK	0.8809838	0.4547780	-0.1305549	0.0000000	78.775	36.074	-266.635	B5-03858-P02-CH0	269384	OK	0.1107973	0.3787226	-0.9188542	0.0000000	12.576	185.801	-195.925	B5-03858-P02-CH1	269384	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269384	OK	0.9982997	0.0463488	-0.0353494	0.0000000	52.907	168.905	-183.667	B5-03858-P03-CH1	269384	OK	0.9361921	-0.0965034	-0.3379814	0.0000000	45.926	169.286	-185.110	B5-03858-P04-CH0	269384	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269384	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.004212	B5-03859-P01-CH0	269372	OK	0.7982345	-0.0266246	0.6017581	0.0000000	-72.189	142.848	-142.442	B5-03859-P01-CH1	269372	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269372	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269372	OK	0.5729549	-0.7942514	-0.2022061	0.0000000	-38.489	189.020	-216.823	B5-03859-P03-CH0	269372	OK	0.8130192	0.4542032	0.3642791	0.0000000	-102.780	173.757	-240.980	B5-03859-P03-CH1	269372	OK	0.7145891	0.2665425	0.6467747	0.0000000	-134.189	134.432	-251.979	B5-03859-P04-CH0	269372	OK	0.7737100	-0.0922966	0.6267808	0.0000000	-57.642	238.842	-209.128	B5-03859-P04-CH1	269372	OK	0.6064322	0.1525747	-0.7803595	0.0000000	-30.000	161.457	-297.538	 	B5-03858-P01-CH0	269388	OK	0.9870384	0.1114016	0.1155202	0.0000000	16.926	22.434	-114.823	B5-03858-P01-CH1	269388	OK	0.8809618	0.4548418	-0.1304813	0.0000000	78.745	36.083	-266.600	B5-03858-P02-CH0	269388	OK	0.1109149	0.3802722	-0.9181999	0.0000000	12.561	185.760	-195.975	B5-03858-P02-CH1	269388	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269388	OK	0.9983124	0.0461888	-0.0351999	0.0000000	52.880	168.885	-183.710	B5-03858-P03-CH1	269388	OK	0.9362722	-0.0966204	-0.3377259	0.0000000	45.861	169.246	-185.133	B5-03858-P04-CH0	269388	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269388	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
1.009208	B5-03859-P01-CH0	269376	OK	0.7984975	-0.0257106	0.6014489	0.0000000	-72.136	143.119	-142.517	B5-03859-P01-CH1	269376	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH0	269376	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03859-P02-CH1	269376	OK	0.5727346	-0.7944125	-0.2021974	0.0000000	-38.432	188.904	-216.778	B5-03859-P03-CH0	269376	OK	0.8130697	0.4543370	0.3639995	0.0000000	-102.706	173.747	-240.980	B5-03859-P03-CH1	269376	OK	0.7146187	0.2664415	0.6467836	0.0000000	-134.195	134.404	-252.000	B5-03859-P04-CH0	269376	OK	0.7737926	-0.0927249	0.6266156	0.0000000	-57.710	238.780	-209.542	B5-03859-P04-CH1	269376	OK	0.6066578	0.1527219	-0.7801553	0.0000000	-30.098	161.315	-297.536	 	B5-03858-P01-CH0	269392	OK	0.9870214	0.1117049	0.1153725	0.0000000	16.940	22.467	-114.819	B5-03858-P01-CH1	269392	OK	0.8808703	0.4550755	-0.1302832	0.0000000	78.695	36.158	-266.726	B5-03858-P02-CH0	269392	OK	0.1110718	0.3792626	-0.9185983	0.0000000	12.520	185.733	-195.929	B5-03858-P02-CH1	269392	Tool Missing	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P03-CH0	269392	OK	0.9983114	0.0462505	-0.0351450	0.0000000	52.866	168.875	-183.676	B5-03858-P03-CH1	269392	OK	0.9362079	-0.0965748	-0.3379171	0.0000000	45.920	169.238	-185.067	B5-03858-P04-CH0	269392	Processing Error	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	B5-03858-P04-CH1	269392	Bad Fit	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28	-3.697314E28
